2026-06-23 02:49:39,821 | INFO | [2/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaf111e497541b2483aa303735343531.html
2026-06-23 02:49:39,872 | INFO |   [INFO] case_zaf111e497541b2483aa303735343531: tidak ada link PDF di halaman ini (kemungkinan dokumen lama yang belum di-scan/upload)
2026-06-23 02:49:39,872 | INFO |   [case_zaf111e497541b2483aa303735343531] judul='Putusan PN BANDUNG Nomor 1144/Pid.Sus/2025/PN BdgTanggal 24 ...' kata=0 keutuhan=0% valid=False
2026-06-23 02:49:41,874 | INFO | [3/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaf0f771841a6910b870313630353336.html
2026-06-23 02:49:41,928 | INFO |   [INFO] case_zaf0f771841a6910b870313630353336: tidak ada link PDF di halaman ini (kemungkinan dokumen lama yang belum di-scan/upload)
2026-06-23 02:49:41,929 | INFO |   [case_zaf0f771841a6910b870313630353336] judul='Putusan PN BANDUNG Nomor 1124/Pid.Sus/2025/PN BdgTanggal 21 ...' kata=0 keutuhan=0% valid=False
2026-06-23 02:49:43,929 | INFO | [4/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaf0f5d615f6e18ab68d313530303238.html
2026-06-23 02:49:44,963 | INFO |   [case_zaf0f5d615f6e18ab68d313530303238] judul='Putusan PN BANDUNG Nomor 971/Pid.Sus/2025/PN BdgTanggal 20 J...' kata=5367 keutuhan=75% valid=False
2026-06-23 02:49:46,963 | INFO | [5/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaf0dbb01616ec6880c8303832323537.html
2026-06-23 02:49:47,764 | INFO |   [case_zaf0dbb01616ec6880c8303832323537] judul='Putusan PN BANDUNG Nomor 966/Pid.Sus/2025/PN BdgTanggal 16 D...' kata=3562 keutuhan=73% valid=False
2026-06-23 02:49:49,765 | INFO | [6/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaf0c8d91c0acb88bdfd303835383435.html
2026-06-23 02:49:50,801 | INFO |   [case_zaf0c8d91c0acb88bdfd303835383435] judul='Putusan PN BANDUNG Nomor 941/Pid.Sus/2025/PN BdgTanggal 20 N...' kata=4423 keutuhan=75% valid=False
2026-06-23 02:49:52,802 | INFO | [7/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaf09f72bd148e009c61313633323339.html
2026-06-23 02:49:52,853 | INFO |   [INFO] case_zaf09f72bd148e009c61313633323339: tidak ada link PDF di halaman ini (kemungkinan dokumen lama yang belum di-scan/upload)
2026-06-23 02:49:52,853 | INFO |   [case_zaf09f72bd148e009c61313633323339] judul='Putusan PN BANDUNG Nomor 655/Pid.Sus/2025/PN BdgTanggal 2 Ok...' kata=0 keutuhan=0% valid=False
2026-06-23 02:49:54,854 | INFO | [8/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaf094edeae329e8ae5d303731363431.html
2026-06-23 02:49:56,699 | INFO |   [case_zaf094edeae329e8ae5d303731363431] judul='Putusan PN BANDUNG Nomor 650/Pid.Sus/2025/PN BdgTanggal 11 S...' kata=5032 keutuhan=77% valid=False
2026-06-23 02:49:58,700 | INFO | [9/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaf077fc5c658548831d313131373031.html
2026-06-23 02:49:59,490 | INFO |   [case_zaf077fc5c658548831d313131373031] judul='Putusan PN BANDUNG Nomor 574/Pid.Sus/2025/PN BdgTanggal 12 A...' kata=3685 keutuhan=72% valid=False
2026-06-23 02:50:01,490 | INFO | [10/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaf02be362088a28a18a313530363435.html
2026-06-23 02:50:02,385 | INFO |   [case_zaf02be362088a28a18a313530363435] judul='Putusan PN BANDUNG Nomor 288/Pid.Sus/2025/PN BdgTanggal 7 Me...' kata=3733 keutuhan=74% valid=False
2026-06-23 02:50:02,389 | INFO |   [CHECKPOINT] 10 record tersimpan ke data/processed/metadata_raw.csv (0 valid sejauh ini)
2026-06-23 02:50:04,390 | INFO | [11/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaf02561952ed55cafeb303832323239.html
2026-06-23 02:50:05,028 | INFO |   [case_zaf02561952ed55cafeb303832323239] judul='Putusan PN BANDUNG Nomor 204/Pid.Sus/2025/PN BdgTanggal 29 A...' kata=3182 keutuhan=73% valid=False
2026-06-23 02:50:07,029 | INFO | [12/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaf02561902eee16a233303832323230.html
2026-06-23 02:50:07,529 | INFO |   [case_zaf02561902eee16a233303832323230] judul='Putusan PN BANDUNG Nomor 278/Pid.Sus/2025/PN BdgTanggal 29 A...' kata=2690 keutuhan=73% valid=False
2026-06-23 02:50:09,530 | INFO | [13/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaf01f1c014e44949658303834393138.html
2026-06-23 02:50:10,477 | INFO |   [case_zaf01f1c014e44949658303834393138] judul='Putusan PN BANDUNG Nomor 237/Pid.Sus/2025/PN BdgTanggal 21 A...' kata=5601 keutuhan=74% valid=False
2026-06-23 02:50:12,477 | INFO | [14/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaeffb1cbe7e236480de313332333534.html
2026-06-23 02:50:13,511 | INFO |   [case_zaeffb1cbe7e236480de313332333534] judul='Putusan PN BANDUNG Nomor 56/Pid.Sus/2025/PN BdgTanggal 6 Mar...' kata=3970 keutuhan=72% valid=False
2026-06-23 02:50:15,511 | INFO | [15/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaeff995bcdce8a2bb1f313434343538.html
2026-06-23 02:50:16,207 | INFO |   [case_zaeff995bcdce8a2bb1f313434343538] judul='Putusan PN BANDUNG Nomor 1039/Pid.Sus/2024/PN BdgTanggal 13 ...' kata=3465 keutuhan=73% valid=False
2026-06-23 02:50:18,208 | INFO | [16/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaeff7cf5e7c2eca87e4303833323238.html
2026-06-23 02:50:19,765 | INFO |   [case_zaeff7cf5e7c2eca87e4303833323238] judul='Putusan PN BANDUNG Nomor 985/Pid.Sus/2024/PN BdgTanggal 26 F...' kata=8716 keutuhan=74% valid=False
